날짜,시가,고가,저가,현재가,거래량
20110323,99685,103105,97339,102128,1599736
20110324,103594,104571,102617,102617,949261
20110325,104082,105060,102128,103594,566339
20110328,103594,106526,103594,104082,834856
20110329,105060,107503,103594,104082,1320130
20110330,105060,106526,104082,105548,921940
20110331,106037,106526,101639,102617,1478412
20110401,103105,103594,102128,103105,1206028
20110404,103105,103594,101639,102617,756923
20110405,102617,104571,102617,103594,1040238
20110406,103105,103594,102128,102617,910789
20110407,102617,102617,99685,100662,1210681
20110408,100173,101151,99196,99685,1063629
20110411,100173,103105,99196,101151,1162893
20110412,100662,100662,98707,99196,794413
20110413,99196,100173,98219,100173,722751
20110414,99685,100173,98707,99685,903161
20110415,99196,101151,97730,98707,1092524
20110418,99685,100662,98219,98219,816994
20110419,97730,102617,97437,102617,1506536
20110420,104082,107503,103105,106526,2686306
20110421,108480,108969,106037,106037,1577928
20110422,106037,107014,103594,106526,974649
20110425,105548,106037,103594,104082,944774
20110426,104082,104571,100662,102128,1305719
20110427,102128,105060,101639,102617,1029213
20110428,106037,107014,104571,104571,1588578
20110429,104571,105060,99196,100662,1535307
20110502,100662,102128,99685,102128,784005
20110503,102617,103594,101151,102128,1009195
20110504,102617,103105,101639,103105,518977
20110506,102617,106037,102128,104082,1403319
20110509,105060,105548,103105,103594,703194
20110511,105060,111901,104571,110924,3171100
20110512,110435,113367,108969,111412,2201024
20110513,112390,116299,111412,112878,1901074
20110516,112878,113367,109458,111412,1020470
20110517,110435,111412,108480,110435,817406
20110518,109946,111412,108969,109458,764598
20110519,109946,113855,107014,107014,1449367
20110520,107014,108969,104571,106037,980973
20110523,105548,105548,97535,100173,3475642
20110524,98707,100173,98219,98707,1024146
20110525,98707,99685,95775,96460,1695030
20110526,95971,97535,94407,95482,2385431
20110527,96948,97339,95287,95775,1630418
20110530,96557,97046,94407,94798,892087
20110531,94309,95971,93625,94994,1533340
20110601,95580,97339,95287,96264,1198013
20110602,94798,94994,90889,92062,2089189
20110603,91475,92550,88934,90987,1647870
20110607,89521,92062,89325,91182,814832
20110608,90596,91768,88446,88739,1336499
20110609,88934,90009,88446,89716,1117443
20110610,89814,90107,84243,85025,1901520
20110613,83657,85611,83266,84536,1165133
20110614,83852,84536,80823,81214,2773402
20110615,81116,82386,79845,81116,2130825
20110616,79845,80725,79357,79357,1071521
20110617,80334,80920,76620,77989,1846411
20110620,77989,78673,76523,76816,1253439
20110621,77500,80432,77500,80432,1356165
20110622,81116,81507,78770,79552,1667364
20110623,78770,79357,77989,79064,924754
20110624,79357,81702,79161,80725,1669821
20110627,81311,81995,80236,80432,1196405
20110628,81605,82973,80236,80236,1276852
20110629,81605,81800,80334,80432,982381
20110630,81409,81702,80725,81018,915038
20110701,82191,83559,81800,82973,1409858
20110704,84146,85611,83755,84048,1159726
20110705,83852,83852,81116,83071,1380200
20110706,82484,83071,81605,83071,918748
20110707,81605,82191,81116,81605,1393131
20110708,81995,82093,80823,81116,1014798
20110711,81018,81018,79650,79943,1036246
20110712,78966,79748,77891,78477,1327993
20110713,78770,79357,78086,79161,899985
20110714,78379,78770,77109,78086,1372017
20110715,77891,80627,77695,80139,959326
20110718,80334,80627,79161,79748,606741
20110719,79552,80920,79161,80334,554892
20110720,81409,82289,81409,81898,1109045
20110721,81898,82386,80920,81995,540299
20110722,83071,83071,80823,81409,768565
20110725,81116,81116,79943,80627,456110
20110726,80432,81214,79748,79845,771949
20110727,79943,82875,79259,81898,1305646
20110728,80627,81507,79259,79650,1237368
20110729,79650,80139,78379,78575,862079
20110801,79161,79650,78770,79064,709592
20110802,77989,78477,77598,78086,792245
20110803,76816,77109,75350,75350,1325191
20110804,75741,76034,70952,71538,1955761
20110805,66163,68704,65479,67336,1869198
20110808,66261,67922,61179,64795,1654103
20110809,62547,62938,58247,59518,3166277
20110810,63231,63231,60593,60593,2488710
20110811,58638,64893,58149,63525,2104800
20110812,64990,66163,63036,63329,1994726
20110816,64013,65284,63231,63525,2465935
20110817,63329,63525,60202,60788,2353528
20110818,61179,61277,56977,57074,1995366
20110819,53947,55902,52383,53752,2043289
20110822,53263,55022,53263,53361,1154445
20110823,54045,55315,53556,54827,988976
20110824,55608,55706,52872,53752,1101639
20110825,55511,56586,54436,54436,1251820
20110826,54045,56292,53947,56195,940252
20110829,57270,60397,56292,60104,1496847
20110830,61081,63134,61081,62547,1382873
20110831,62547,65186,61081,65088,1461933
20110901,65479,66359,62449,63427,1250305
20110902,62547,63427,61570,61668,830089
20110905,60202,60593,58638,58638,991890
20110906,57270,60104,56586,57758,1073816
20110907,59615,64111,59420,63036,1100108
20110908,63525,63622,61374,63525,1214005
20110909,62645,63134,60593,60593,888664
20110914,59615,60202,58345,58345,820665
20110915,60495,60886,58345,59029,559024
20110916,60202,61374,59713,60984,716059
20110919,60984,61863,60495,60788,439748
20110920,60202,63720,59420,63036,1125195
20110921,63134,64697,62449,62938,1068761
20110922,60788,61472,59420,59615,1048871
20110923,56977,58833,56879,56879,949592
20110926,57661,59322,56488,57074,1136530
20110927,58638,59908,58149,59029,1031714
20110928,59127,61570,58345,60495,1462320
20110929,60202,68216,60202,67238,3678929
20110930,66554,70463,66065,67336,2606354
20111004,63720,68313,63622,67629,2070326
20111005,69779,70659,67922,67922,2909441
20111006,72027,74275,71636,72222,4004731
20111007,73786,74275,70659,72320,1748136
20111010,72320,74861,72027,74177,1345353
20111011,75741,75936,71050,72320,2502184
20111012,71147,71929,69681,71832,1322388
20111013,72418,72516,70463,71343,1383938
20111014,69193,71832,68704,71343,1572095
20111017,71343,71929,69681,70366,1295200
20111018,68802,71929,68313,71245,1651582
20111019,71832,72125,70170,70659,1020251
20111020,70561,73200,68313,68313,2062279
20111021,70170,74275,69193,73493,2318171
20111024,73591,75545,72125,75252,1544173
20111025,74763,75643,73298,74079,945332
20111026,73298,76620,73102,75741,1693023
20111027,75741,78770,75643,77207,1748963
20111028,78086,78184,74763,75252,1424085
20111031,74568,76034,72711,73004,979205
20111101,72320,73786,70659,71245,1147287
20111102,69388,70170,68704,69779,1008659
20111103,67238,68411,59420,60202,8876259
20111104,58638,61863,57465,59713,6530652
20111107,60788,61570,60202,60788,1845261
20111108,61570,64404,61179,62547,2823566
20111109,63622,63915,60984,61765,1336977
20111110,59713,60788,59322,59322,1335620
20111111,60397,63329,60202,63134,1356238
20111114,64013,66359,63720,66065,2083498
20111115,65186,66652,64893,65479,1164997
20111116,65479,66847,64502,64502,1857265
20111117,65500,66600,63800,65600,1415332
20111118,64800,68000,64200,67200,1293556
20111121,67000,69000,66000,67700,1079584
20111122,66800,68300,66300,66900,746552
20111123,67000,67300,64600,64600,692387
20111124,64300,64900,62400,63400,857264
20111125,63100,65200,62700,63800,713030
20111128,65700,69500,65500,69300,1585260
20111129,70800,72800,69900,72200,1751724
20111130,71500,73900,71000,73300,1235686
20111201,75900,76500,74600,76000,1521538
20111202,75700,76500,74000,76400,982193
20111205,76700,76800,72700,74300,1413962
20111206,74500,74600,72000,73700,1404623
20111207,73800,76300,73500,75000,1408612
20111208,73000,74000,71800,74000,1968776
20111209,72000,72400,71000,71000,1021053
20111212,72400,75000,71800,74200,1194626
20111213,73700,75500,72100,74600,1259457
20111214,74600,74700,72500,73600,492893
20111215,72500,75800,72300,74800,1297980
20111216,75200,75300,72300,75000,844797
20111219,74800,75100,70100,71500,1179983
20111220,72000,73600,71200,72700,584110
20111221,74900,76200,73600,76200,1020697
20111222,75600,76800,75100,76000,603241
20111223,76100,76700,74800,75400,747251
20111226,76000,76100,73600,74300,516344
20111227,74300,74900,71200,72500,862503
20111228,72500,74100,72000,73500,527964
20111229,73100,74900,72400,74400,533574
20120102,75300,77500,74900,76100,1010120
20120103,77000,78300,76700,77400,940545
20120104,77900,77900,74300,74700,1245338
20120105,73900,75200,73300,73900,1180481
20120106,73300,73900,71700,72400,990520
20120109,71700,74100,71100,74000,1881317
20120110,74500,76900,74200,76900,1634539
20120111,76900,77500,75500,75700,1010881
20120112,75700,76800,74700,76800,1044615
20120113,76500,77400,75600,76500,702194
20120116,75900,76500,74700,75000,621888
20120117,75700,75700,72900,73800,2117661
20120118,73700,73800,72000,72700,1594524
20120119,73400,73900,72100,72800,1996915
20120120,73100,74500,73100,74100,1482946
20120125,74500,77500,74300,77100,2072421
20120126,78300,78400,77100,77500,1254362
20120127,77300,81900,75800,81500,2964043
20120130,81500,84800,81000,82500,2364061
20120131,83000,83700,81500,82700,1181898
20120201,82000,84800,80400,84300,2159597
20120202,87300,91200,86300,90500,3817490
20120203,90500,91100,89000,90700,1877835
20120206,91300,91400,88100,89100,1726856
20120207,89100,89100,85100,87000,2477900
20120208,86700,90000,85600,89100,1807005
20120209,88700,90400,87500,90400,1570269
20120210,89500,90000,86700,86900,1553824
20120213,86600,88700,86200,88300,1137784
20120214,88000,91700,87600,91000,2492233
20120215,91000,91600,89700,90600,1394801
20120216,89600,91300,89100,89600,1081148
20120217,91300,92200,90200,91300,1687408
20120220,92000,92700,90000,90100,1174140
20120221,89500,89900,87900,88700,1227275
20120222,88700,89300,87400,88000,901095
20120223,87400,87400,83200,84100,2796450
20120224,84200,85000,82700,84500,1473957
20120227,84800,85000,82100,82700,919869
20120228,82800,84100,80500,82500,2318740
20120229,83200,86400,82600,85400,1818096
20120302,87000,87000,85000,85200,1013648
20120305,84600,85800,84100,84600,658981
20120306,85200,86400,84700,85000,1107460
20120307,83800,88200,83600,87300,2078226
20120308,88100,91200,88000,90700,3392371
20120309,92000,92200,90200,90600,1275092
20120312,91400,92900,90800,91000,1418199
20120313,91900,92100,90600,91100,869868
20120314,92300,93900,92200,92900,1588552
20120315,93100,94300,92300,93300,1384009
20120316,93900,94000,91000,91700,1081399
20120319,91800,92300,89600,90400,984841
20120320,90600,90700,88300,90000,1188319
20120321,89800,91900,89600,90000,909411
20120322,90500,90800,89200,90000,670821
20120323,89000,89700,86400,88300,1746439
20120326,88900,88900,84500,85000,2346022
20120327,86100,86900,84100,86000,1846497
20120328,84900,85500,82100,82300,3112203
20120329,82300,82900,80200,82100,2095763
20120330,81500,83500,81500,82800,1394331
20120402,82800,84500,82800,84200,1024406
20120403,84500,84600,82600,82600,1541748
20120404,83300,83500,80600,80900,1250868
20120405,80400,81700,80200,80800,967712
20120406,81100,83300,80800,81900,789501
20120409,81600,83000,78500,78700,1410407
20120410,79300,79700,78000,78300,962010
20120412,78400,78400,74500,76000,2519614
20120413,76600,77700,76000,77700,1683440
20120416,76800,77500,75600,76000,1136251
20120417,76100,78100,76100,76700,1272144
20120418,78900,79300,77300,77400,1407595
20120419,76900,77200,75000,75500,1827172
20120420,75400,75500,72100,74400,2178577
20120423,73700,75500,73700,75000,861721
20120424,74400,79000,74300,78700,2866024
20120425,79400,80500,77300,77700,2719428
20120426,79000,79000,72900,72900,4651495
20120427,73300,74000,71300,72100,2129130
20120430,72600,73600,68900,70200,2332691
20120502,70300,72100,70200,72100,1753073
20120503,72100,72700,70600,71200,1250874
20120504,71000,72200,70700,72000,1010173
20120507,70900,71000,69600,69700,1180218
20120508,70500,71500,69900,71000,709317
20120509,70900,73400,70500,73100,2015698
20120510,73600,76000,73400,74500,2338284
20120511,73100,74000,71000,71600,1509788
20120514,72400,73000,71400,71800,915496
20120515,70600,71400,68900,70300,1311474
20120516,69500,70800,67200,67700,1390338
20120517,68000,68900,66300,66600,1813211
20120518,65100,65600,64100,64400,1923462
20120521,65200,65700,62000,62900,1993323
20120522,64800,67700,64500,67700,2258633
20120523,67300,67400,64700,65200,1629454
20120524,65700,67400,65300,66300,858327
20120525,67100,67800,66600,66800,841060
20120529,67700,68000,66600,67800,732421
20120530,67600,67800,66200,67200,837493
20120531,65600,66100,64800,66100,1295586
20120601,65500,65900,64000,64000,1341731
20120604,61700,62900,61200,61600,1991231
20120605,62400,65200,62300,64500,1492278
20120607,66000,68000,65700,66700,1939616
20120608,66800,67700,66000,67200,1037569
20120611,68700,70100,68400,69100,1258225
20120612,67400,67800,66600,67200,1481325
20120613,68100,68400,65800,66100,1260694
20120614,65400,65900,63500,64200,3815565
20120615,64200,64400,63300,63800,1665026
20120618,65400,66000,64400,64800,1886721
20120619,63700,65300,63600,64400,1471310
20120620,65300,65400,64100,64600,1364462
20120621,64600,64600,63600,64000,955960
20120622,62900,63300,62200,62800,1612697
20120625,62800,62800,62000,62000,941114
20120626,62000,62500,61300,61400,1275360
20120627,61500,62100,61000,61300,979441
20120628,61300,61700,60000,60300,1634479
20120629,60000,61200,59600,61000,1827984
20120702,61500,61900,60800,61000,1013967
20120703,61500,63400,61500,63200,1887597
20120704,63400,63600,62000,62500,1360976
20120705,62300,63200,61700,62700,1242297
20120706,62900,63100,61500,61700,1025788
20120709,61400,62300,61000,61100,943641
20120710,61500,61800,60300,60800,1086232
20120711,60300,60600,60000,60100,1128165
20120712,60200,61000,60000,60000,1198504
20120713,60300,60700,58900,60400,1358858
20120716,60800,61100,59300,59400,1451335
20120717,59100,59700,58500,58600,1631780
20120718,58800,59300,56800,57000,2051143
20120719,57500,57900,56700,56700,1289194
20120720,57100,58400,57100,57500,1363179
20120723,57000,57300,56600,56600,758586
20120724,56400,58200,56400,57300,1039731
20120725,56200,57500,55800,56100,1725234
20120726,56800,60000,56700,59800,2556935
20120727,61000,61900,60800,61900,2479910
20120730,62600,63400,61000,61800,1719036
20120731,61800,62700,61100,62400,1754130
20120801,61800,62400,61300,61600,1083614
20120802,61800,62500,61300,61700,1025434
20120803,60800,65500,60700,64900,4048018
20120806,66000,67100,65100,65600,2478766
20120807,65900,66200,64800,65400,868038
20120808,65800,67600,65600,66000,2098512
20120809,66100,67200,66000,67000,1541551
20120810,67100,68800,67100,67900,1340662
20120813,68500,68700,66100,66100,1507060
20120814,66400,66800,65400,66600,1433728
20120816,67000,67200,65300,66200,1065554
20120817,66500,66600,64200,64600,2268701
20120820,64600,66000,63700,66000,1511313
20120821,66000,66700,65500,65500,1087100
20120822,65600,67100,65600,66700,1849338
20120823,67000,67800,66100,67100,1234599
20120824,66700,67800,66200,67100,1153736
20120827,69000,70000,68100,69000,3423618
20120828,69000,69000,67100,68600,1634657
20120829,68700,71900,68700,71600,3718668
20120830,71900,72600,70000,70800,2242818
20120831,70500,71600,70200,70400,1092132
20120903,71400,71400,69200,69700,1315026
20120904,69200,69700,67600,68200,2289766
20120905,68500,70300,68300,69400,2178668
20120906,69800,71500,69800,70400,1527026
20120907,72000,72300,71200,72200,1765149
20120910,72500,73300,71400,72000,995578
20120911,71700,73200,71200,72200,1146056
20120912,72600,72800,71700,72300,1345461
20120913,72100,74100,71800,74100,1969981
20120914,75400,76100,75300,75700,1859636
20120917,76300,77200,76000,76300,1331105
20120918,76000,76400,75000,76400,1117464
20120919,76500,77500,75600,77100,1125673
20120920,77200,78900,75500,75700,1764483
20120921,76100,76800,74100,75200,1466947
20120924,75500,75500,72800,73800,1304908
20120925,73100,73400,69700,69800,3812575
20120926,68700,70700,67900,69200,1799127
20120927,69000,70100,68900,69300,889788
20120928,69300,70000,68300,69000,1443634
20121002,68400,68800,67700,68100,1311726
20121004,68300,70200,68000,69800,1187484
20121005,70100,70500,69100,69800,1142143
20121008,70200,70200,68300,68300,825455
20121009,68400,69500,67600,67900,925267
20121010,67300,68800,67300,67600,1051409
20121011,67600,68100,66800,67200,1419006
20121012,67900,68500,67400,68200,913917
20121015,68000,68600,67500,67900,649681
20121016,68800,68900,68000,68600,721999
20121017,69800,71000,69300,70300,2021422
20121018,70700,72500,70700,72200,2141182
20121019,72900,74100,72400,73500,2190042
20121022,72500,74000,72000,72800,1383440
20121023,73400,74200,72600,73000,1191054
20121024,72100,75000,71100,74000,2736762
20121025,74500,74900,73100,73900,1240047
20121026,73700,74700,72600,73000,1288316
20121029,73700,76000,73700,75000,2411228
20121030,75800,76500,75400,75700,1372217
20121031,76500,76800,75200,75900,1076589
20121101,75900,77200,75100,76300,1294255
20121102,77200,78300,77000,78200,1535777
20121105,77900,78500,75500,76200,1289604
20121106,76600,76900,75300,76700,817042
20121107,77200,77900,76300,77300,876710
20121108,75600,76200,74100,74800,1523871
20121109,74000,76900,73700,76900,1333770
20121112,77000,77300,76100,76400,459585
20121113,77000,79300,76500,78400,1756219
20121114,79200,83000,79100,82000,3681938
20121115,81800,82500,80600,81000,1751575
20121116,81400,81800,80300,80500,1146230
20121119,80600,81000,78900,79300,1503594
20121120,80500,81500,79200,79300,1577629
20121121,79300,79400,76200,76400,2733796
20121122,76500,77400,74300,77300,2156232
20121123,77200,77500,74700,76300,1940226
20121126,77100,78400,75700,76200,1685249
20121127,76900,77600,75800,77000,1482201
20121128,76500,76900,74500,74900,1694959
20121129,75700,76700,74600,76700,1416653
20121130,76600,77400,76000,76300,990381
20121203,76900,78300,76600,77200,1024233
20121204,77200,77300,75500,75800,1093366
20121205,75800,76500,73900,75100,1900988
20121206,71800,74300,71700,74000,2659560
20121207,74000,75100,73700,74500,1478331
20121210,74600,75700,74500,74800,713244
20121211,75300,75600,74700,75600,761140
20121212,76000,76400,73300,74000,1272177
20121213,73700,74400,72500,73800,1993848
20121214,72800,73300,71800,72200,2299052
20121217,72300,72900,71800,72100,887133
20121218,72400,72600,71400,72200,987180
20121220,72200,72900,71600,72700,1160285
20121221,73100,74700,72900,73800,1231567
20121224,74200,74300,72500,73000,628368
20121226,73500,73800,71900,72200,981515
20121227,72400,73900,72000,73400,807743
20121228,73200,74200,73000,73600,646649
20130102,74600,77800,74500,77500,2044460
20130103,78200,79800,76700,78500,2166032
20130104,78800,79200,77500,78700,1240505
20130107,79000,79600,77700,78700,1309379
20130108,78300,79400,78100,78400,911522
20130109,78700,78800,75700,75900,1841404
20130110,76000,76900,75600,75800,1190752
20130111,76600,76700,74800,75100,965537
20130114,74200,75700,73600,75200,724914
20130115,74900,75600,73300,73500,998100
20130116,73600,74100,72000,72500,1126426
20130117,73000,74300,72900,73800,644278
20130118,74500,74800,73900,74800,586132
20130121,75700,76900,75500,76300,1063172
20130122,76500,76700,75700,76200,530093
20130123,76900,77300,75600,75600,659978
20130124,74700,74900,73300,73600,1262830
20130125,73600,73700,71600,72600,1085032
20130128,72900,73900,72400,73200,630205
20130129,73200,73900,72600,73500,734353
20130130,74000,74800,73000,73500,675063
20130131,73700,73700,71500,72100,1700730
20130201,72300,72800,71700,72000,829157
20130204,72600,72700,70300,70700,1353819
20130205,70000,70600,69400,69500,1232415
20130206,69600,70500,69600,69700,686119
20130207,69700,71500,69700,71100,859213
20130208,71300,72400,70900,71600,584765
20130212,71900,72600,71600,72000,604160
20130213,72100,73000,72000,73000,654466
20130214,72900,74600,72500,74100,1049277
20130215,74800,74800,74000,74500,812545
20130218,74500,75200,74000,75100,553815
20130219,75100,76200,75000,75400,973726
20130220,76100,76300,75600,76300,1190845
20130221,76100,77600,75800,77400,1684381
20130222,77400,78000,76800,77000,1166913
20130225,77400,78100,77000,77600,968251
20130226,77300,78200,77300,77900,1072329
20130227,78200,78500,77600,77900,584696
20130228,78400,79000,78000,78300,1062525
20130304,78200,78700,77500,77800,716762
20130305,78500,79000,77800,77800,742452
20130306,78500,78700,76700,77200,921624
20130307,77500,77800,76200,77700,801685
20130308,78000,78000,77200,77700,541127
20130311,77700,79000,76900,78800,1088828
20130312,78400,79600,78200,78500,834329
20130313,78500,80300,78500,80000,1614468
20130314,80400,80700,79500,80500,1086770
20130315,80900,81000,79100,79100,933732
20130318,78500,82100,77800,80300,2319256
20130319,81300,82300,80300,80900,1753145
20130320,80900,81600,80000,80000,1063299
20130321,80200,80800,79500,79700,778420
20130322,79500,81400,79100,80900,944717
20130325,81900,82800,81600,82700,1041063
20130326,82400,83000,82200,82800,918303
20130327,83200,83300,81800,82400,703196
20130328,82100,82900,80700,81400,878714
20130329,81700,82600,80800,81100,751731
20130401,81200,81200,79700,80000,799372
20130402,80200,80600,78200,78800,1125786
20130403,79400,80500,78400,80000,995107
20130404,79000,79900,78500,78800,825272
20130405,79400,79700,77800,78200,960028
20130408,78100,79700,77600,78200,829000
20130409,78600,80800,78600,80800,1587374
20130410,82200,85800,81500,85000,3333503
20130411,86200,87300,84800,86600,2441188
20130412,86600,86600,85000,85200,1242035
20130415,85000,86200,84800,85000,823425
20130416,84200,86400,83800,86100,1329578
20130417,86900,86900,85800,86400,828531
20130418,86000,87200,84700,86000,979060
20130419,86700,88500,86600,87900,1239669
20130422,88100,90000,87800,89900,1251879
20130423,89900,90800,89500,90400,1339384
20130424,90600,91300,89000,90000,1425250
20130425,91100,91800,88000,88500,1672962
20130426,88700,90400,88400,89700,955461
20130429,89800,90700,88300,88500,727612
20130430,88900,89300,87600,88100,1004308
20130502,88200,88200,85000,85100,1978668
20130503,85500,85700,83600,84800,1922787
20130506,85700,86900,85300,85300,1140079
20130507,85400,86300,84200,84600,1079406
20130508,84900,85100,82200,82700,2251255
20130509,82800,84700,82500,84200,1457072
20130510,84500,84900,83200,83300,922819
20130513,83000,84300,82600,83200,688841
20130514,83300,85900,83300,85500,1389523
20130515,85700,85900,84600,85500,789354
20130516,85600,87000,85500,86100,1048246
20130520,86500,87200,84500,84800,1148029
20130521,85100,85300,83100,83300,1322631
20130522,83600,84200,83200,83400,942879
20130523,82900,83700,80100,80400,2183741
20130524,80800,81100,79200,80000,1273687
20130527,80200,82700,80200,82500,1123875
20130528,82700,83000,81500,81900,976140
20130529,82500,82800,81200,82300,1168147
20130530,82300,83000,80600,81000,1150208
20130531,81000,82500,81000,81200,1113562
20130603,81000,82300,81000,81300,853814
20130604,81700,81900,79900,80300,1204433
20130605,80100,80300,77400,77600,1688450
20130607,78000,78500,75800,75900,1998293
20130610,76300,77500,75100,75600,1142981
20130611,75800,77600,75100,77100,1281726
20130612,76700,78400,75100,75200,1302145
20130613,75400,75700,73500,73500,1256840
20130614,74000,74500,72000,73600,1158146
20130617,72900,74000,72300,72600,600689
20130618,73200,75600,72700,75500,1380411
20130619,75700,75800,74000,74400,683486
20130620,73100,75100,72600,73500,976201
20130621,72400,72600,70500,71500,1151715
20130624,71600,72000,70400,70400,651613
20130625,69500,71500,69200,69700,1058697
20130626,70600,71800,70200,71300,935934
20130627,72300,73500,72100,72900,788423
20130628,73400,73500,71800,73000,1093124
20130701,72300,73900,72200,73300,735484
20130702,73900,74100,72800,73300,688818
20130703,73000,73300,70300,70500,1372059
20130704,70700,71300,70000,71000,670869
20130705,71100,71800,69700,70300,968978
20130708,70500,71200,67800,68800,1234292
20130709,69100,69700,68200,69000,1046719
20130710,69200,69900,67200,67700,1208381
20130711,68700,71700,68500,71400,1344834
20130712,72000,72000,70300,71300,885076
20130715,71100,72300,70000,72300,683406
20130716,72100,72300,70800,71000,575558
20130717,71300,71700,69000,70200,1722973
20130718,70300,71100,69600,69900,850765
20130719,70400,70800,69800,70000,709283
20130722,70200,71100,69300,69800,1075243
20130723,70600,72800,70200,72500,1898235
20130724,72800,74600,72200,74200,2083753
20130725,73200,73600,72100,72400,2017734
20130726,71900,72600,71500,72300,744835
20130729,72400,73200,71600,73200,937727
20130730,73100,73500,72600,73200,671418
20130731,72900,73200,72500,72900,833597
20130801,73200,73500,71800,71900,1344909
20130802,72500,72600,71200,71500,1390645
20130805,71400,73200,71400,72800,1110111
20130806,73300,75400,72900,74900,2173489
20130807,74900,75900,74100,74100,1331944
20130808,75000,75500,74100,74100,796655
20130809,74300,76400,73700,76200,1575014
20130812,76300,76500,74700,75200,954478
20130813,75400,76000,74400,75800,885691
20130814,76400,77000,75300,75800,928614
20130816,74200,74800,73700,74400,1172402
20130819,74700,74800,73800,74600,546235
20130820,74000,74800,72200,72400,1023182
20130821,72300,72800,71200,72000,891567
20130822,70800,71600,70500,70700,919355
20130823,71100,71800,71000,71600,627487
20130826,72000,72400,71600,72100,487687
20130827,71500,72500,71500,72300,621873
20130828,71100,71900,71000,71900,561540
20130829,71800,72800,71600,71800,686885
20130830,72300,72800,71200,72400,847022
20130902,72300,74200,72200,73200,903353
20130903,73200,74200,72800,73500,894353
20130904,73300,74500,72800,74500,880361
20130905,74600,74900,74100,74700,677357
20130906,74800,75300,74000,74600,846720
20130909,74800,75500,74500,75100,655269
20130910,75100,75800,74100,75100,1070893
20130911,75100,75200,74000,74700,1156800
20130912,74500,75000,73400,73500,1630891
20130913,73500,74000,72800,73200,955895
20130916,73500,74200,73200,73900,837226
20130917,73500,73900,72100,72700,1639657
20130923,72800,73200,71800,72400,995199
20130924,71600,73100,71600,72800,934372
20130925,72300,72900,71800,72100,950267
20130926,71900,72500,71900,72200,671790
20130927,72000,72100,71100,71600,1316141
20130930,71100,71900,70900,71200,623162
20131001,71400,71600,70500,70800,770486
20131002,71000,71300,68300,68400,2900585
20131004,68500,68500,67000,67200,1687785
20131007,67600,68700,67600,68300,859134
20131008,67900,68000,67000,67300,1155187
20131010,67200,69500,67200,69100,1272434
20131011,69900,70600,69500,70500,1221593
20131014,70300,70700,69500,70500,703574
20131015,70800,71100,69700,70300,756412
20131016,70000,70700,69600,70100,655981
20131017,70600,70800,69700,69800,691468
20131018,69700,70400,69100,70100,705037
20131021,70400,71700,70300,70600,809092
20131022,70400,70800,69900,70300,670927
20131023,70300,70900,69500,69700,737627
20131024,69700,70100,68700,70100,973590
20131025,69700,69800,67100,67700,2284129
20131028,67500,68200,67400,67800,628886
20131029,67800,67900,67300,67600,522810
20131030,67800,68200,67500,67900,535176
20131031,67900,68600,67600,68000,552263
20131101,68200,69200,68200,68200,563668
20131104,68900,69800,68400,68900,754219
20131105,69300,69400,68400,68700,486624
20131106,68500,68800,67500,68000,757557
20131107,67600,67900,66500,66600,1065329
20131108,65900,66900,65600,66100,1066547
20131111,66100,66700,65200,65200,763493
20131112,65200,66000,65200,65400,468683
20131113,65500,65800,64600,64700,636106
20131114,65200,66600,65200,65400,729121
20131115,65800,66700,65800,66100,459505
20131118,65900,67300,65400,67000,797548
20131119,66800,67300,66500,66900,368919
20131120,66800,67600,66300,67500,506425
20131121,67000,67300,66300,66600,519399
20131122,67000,67100,66300,66700,279810
20131125,67200,67600,66500,66800,328992
20131126,66800,66900,66000,66500,537383
20131127,66700,66800,66200,66500,440393
20131128,66800,68800,66800,68400,1378064
20131129,68700,68800,67900,68400,457922
20131202,68500,68800,67400,68000,502925
20131203,67500,67700,66800,66900,509755
20131204,66500,67000,65900,66300,583404
20131205,66300,66600,65400,65800,500228
20131206,65700,66500,65600,65600,417743
20131209,66400,66900,65800,66100,499808
20131210,66100,67900,65800,67600,1230034
20131211,67100,69500,67000,68300,1444591
20131212,68500,68800,67700,68500,772769
20131213,68300,68500,67500,68300,374780
20131216,68300,68800,67200,67500,339947
20131217,67600,68300,67300,67700,378646
20131218,67900,68300,67500,67800,438385
20131219,68500,68600,67200,67300,354210
20131220,67000,67800,66800,67000,400376
20131223,67600,67700,66800,67000,418577
20131224,67400,67700,66900,67400,541856
20131226,67700,68400,67500,67700,532169
20131227,68000,68400,67600,68300,369679
20131230,68500,69000,68000,68100,384347
20140102,68400,68700,66500,67000,625810
20140103,66500,66800,65500,66100,695158
20140106,66000,66200,65000,65400,527497
20140107,65000,66500,65000,66200,424284
20140108,66400,66700,65600,65600,423811
20140109,65500,66700,65500,65900,494817
20140110,66200,66500,65300,65500,431856
20140113,65600,66400,65600,65900,256533
20140114,65700,66900,65600,66900,554178
20140115,67200,69000,66800,68700,1541887
20140116,68800,69200,68400,69100,727929
20140117,68900,69000,67800,68400,467622
20140120,68400,69000,67800,68900,356932
20140121,69000,70000,68800,69600,885420
20140122,69500,69800,69200,69600,405598
20140123,70100,70700,69600,69600,810324
20140124,69300,70000,68300,69800,576969
20140127,68500,69300,68100,68900,784531
20140128,68800,69000,66000,66200,1600612
20140129,66500,67000,65500,66100,1326412
20140203,65000,65000,63400,63800,1905515
20140204,62600,62800,61700,62500,1321378
